Extract Name	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
TCGA-09-1665-01B-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-09-1665-01B-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B06_472050	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-09-1665-01B-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B06_472050.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	03cf2ddd70c6e5c06b6dc0eefeda9b66	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-09-1665-01B-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B06_472050.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	be2d216eaa32dff4906e801699ecd96f	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-09-1665-01B-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B06_472050.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	6b7c5a1a3309107477a2531ba9565498
TCGA-04-1536-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-04-1536-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B07_472048	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-04-1536-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B07_472048.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	88133495eb1c10f370f38bbb2aa9e256	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-04-1536-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B07_472048.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	59169eea1d23a3451c5e92750d608c21	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-04-1536-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B07_472048.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	ff9b9a0c3ce7d90e177dab3cd9fff414
TCGA-36-1578-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-36-1578-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B08_472046	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-36-1578-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B08_472046.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	a23ca831c56a589fd25e61be664eed5b	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-36-1578-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B08_472046.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	23692e967e4ac623d943660c5352c183	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-36-1578-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B08_472046.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	f241702e1e54567b02136521b2ac1d3b
TCGA-25-1627-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-1627-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B09_472044	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-1627-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B09_472044.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	d8485fb59e98ed9192a383a253db797d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-1627-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B09_472044.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	52085f9941d5d12e1f4bce09e6dd7760	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-1627-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B09_472044.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	795abae63346a93b43415e708a925c09
TCGA-04-1519-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-04-1519-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B10_472042	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-04-1519-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B10_472042.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	72e1e4d01af724ed17520c7404784327	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-04-1519-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B10_472042.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	ab12ba3c8d1714755b43f082d8d41b27	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-04-1519-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B10_472042.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	2c04b5081d2d6d719eaab17bd3b76f5f
TCGA-25-1630-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-1630-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B11_472040	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-1630-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B11_472040.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	7c0fe2413bbb405c4edf512c898a4694	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-1630-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B11_472040.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	e2b74313b875511278a3fb47ca98f858	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-1630-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B11_472040.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	6daef98d3ab2001b97cf817dd665bc83
TCGA-24-1560-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1560-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B12_472038	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1560-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B12_472038.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	e74850c54daa55f08a0a8aab8e76a0d4	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1560-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B12_472038.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	30836873d5ecaf7c3130ed187a0c671c	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1560-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B12_472038.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	317d1c11300a1070766d86b7f37d21f9
TCGA-24-1544-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1544-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C01_472036	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1544-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C01_472036.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	3a5606a3b04fd0146add9a9ea0b357c7	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1544-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C01_472036.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	5c8e1527a1d4c1297387eb2b367c50c5	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1544-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C01_472036.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	c66438c9ab3cb1e400d4e6f1dcf56da6
TCGA-24-1567-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1567-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C02_472034	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1567-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C02_472034.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	9c72f5d0c43e4b1fea16110a019ed0ab	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1567-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C02_472034.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	b1f5d25f6e176f49802586bfab302db1	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1567-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C02_472034.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	899394bbdee1ddfb42d77cf8f0981e24
TCGA-36-1577-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-36-1577-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C03_472032	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-36-1577-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C03_472032.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	f26feddc15e930f7ae06a7e6883588c0	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-36-1577-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C03_472032.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	41b4b8b0d69025ce38d90062a8acdae0	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-36-1577-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C03_472032.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	f3e1ae8703060845bdfda6d4949af67b
TCGA-25-1623-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-1623-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C04_472030	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-1623-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C04_472030.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	af51e4c0d1fa0441e03aefcd20281ef1	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-1623-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C04_472030.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	232a328e20fe9a3d0bdf8316aec59301	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-1623-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C04_472030.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	75fa10d6d14e61c73db2170659b14013
TCGA-25-1633-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-1633-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C05_472026	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-1633-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C05_472026.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	bb64c94c0e0361742e7982334bc097ce	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-1633-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C05_472026.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	30b5139cc217729afc6b8440d88b2864	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-1633-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C05_472026.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	83c2118cb9b3fe03cbccabf09cef0141
TCGA-09-1667-01C-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-09-1667-01C-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C06_472028	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-09-1667-01C-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C06_472028.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	ec821fffe7db2a39a99589fc9fb0c1ea	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-09-1667-01C-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C06_472028.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	42aacf1668cb47f0c2de8be3bf4af10d	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-09-1667-01C-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C06_472028.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	7b7a8a14c5d75e12e447f571de84d0ab
TCGA-24-1545-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1545-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C07_472022	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1545-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C07_472022.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	8d3484d93c5366cb03cc1846cffb10ee	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1545-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C07_472022.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	bced336381d1155be650285c913aaba7	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1545-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C07_472022.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	e829d9770ad8dac0ab7b3881f4dab46a
TCGA-36-1568-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-36-1568-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C08_472024	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-36-1568-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C08_472024.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	e445e5ede3906ce64b872c4b3297b95c	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-36-1568-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C08_472024.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	f01fe452d1f0c7c08f5c5cabc8ac067b	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-36-1568-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C08_472024.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	899181d817cbbc26bb7620b515d93c63
TCGA-57-1583-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-57-1583-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C09_472018	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-57-1583-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C09_472018.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	ab101b49dcc4e8b52bdf3a55ceff6599	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-57-1583-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C09_472018.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	17fbe1bbb834f3e9d439bb090ba12f4d	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-57-1583-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C09_472018.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	46c64ccc2d78883edb6131481cab6a4e
TCGA-36-1581-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-36-1581-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C10_472020	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-36-1581-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C10_472020.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	cbae24571b54805c7e11c9ef3dca2027	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-36-1581-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C10_472020.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	c7d59bea573a6d531ddb06c645e902ff	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-36-1581-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C10_472020.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	b1e4fc20fb6cdc9b1876dfdde541db54
TCGA-09-1666-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-09-1666-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C11_472014	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-09-1666-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C11_472014.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	a6726e5679480cfb7c7946b150faa5b7	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-09-1666-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C11_472014.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	43783568df38022e19d9e75f2a4a876e	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-09-1666-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C11_472014.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	85c8f5db3cdf04cbbf78f844dbf85cc3
TCGA-25-1632-01A-01R-0538-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-1632-01A-01R-0538-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C12_472016	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-1632-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C12_472016.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.17.1004.0	Expression-Gene	Level 1	yes	d521285b26b8119e0969ae4278b6e419	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-1632-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C12_472016.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.17.1004.0	Expression-Gene	Level 2	yes	ed71470ca1f34db16e0809a01a3fc429	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-1632-01A-01R-0538-01	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C12_472016.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.17.1004.0	Expression-Gene	Level 3	yes	7c52f17b8d9c4c93f4676042b112aa37
